tblname,name,poly,incomeShared,senateIdShared
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.023093,42.271919</coordinates></Point>",NA,33
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.967672,42.219524</coordinates></Point>",NA,34
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.349548,42.460905</coordinates></Point>",NA,16
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.300354,42.367391</coordinates></Point>",NA,16
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.877334,42.291271</coordinates></Point>",NA,34
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.014009,42.266057</coordinates></Point>",NA,33
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.035127,42.16965</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.237002,42.378134</coordinates></Point>",NA,16
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.152619,42.373722</coordinates></Point>",NA,28
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.332815,42.629533</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.336015,42.652736</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.135807,42.359975</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.151687,42.35199</coordinates></Point>",NA,28
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.118349,42.33501</coordinates></Point>",NA,29
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.063888,42.291106</coordinates></Point>",NA,1
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.065835,42.307314</coordinates></Point>",NA,1
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.115387,42.307004</coordinates></Point>",NA,2
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.122964,42.282063</coordinates></Point>",NA,30
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.031188,42.335623</coordinates></Point>",NA,1
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.024606,42.445057</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.142202,42.273636</coordinates></Point>",NA,2
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.062343,42.292728</coordinates></Point>",NA,1
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.3284,42.671018</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.667287,41.96079</coordinates></Point>",NA,39
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.916718,42.133686</coordinates></Point>",NA,33
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.233961,42.345497</coordinates></Point>",NA,29
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.163169,42.696736</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.873296,42.809474</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.933859,42.854425</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.167705,42.710059</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.352715,42.598371</coordinates></Point>",NA,16
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.306874,42.634564</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.30232,42.629214</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.37328,42.635899</coordinates></Point>",NA,16
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.302628,42.645901</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.302953,42.652223</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.317433,42.645126</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.268793,42.685467</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.973576,42.464127</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.928764,42.476405</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.952882,42.4638</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.916915,42.467957</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.939455,42.466654</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.007579,42.448882</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.922258,42.426453</coordinates></Point>",NA,22
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.148488,42.416346</coordinates></Point>",NA,24
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.126556,42.394226</coordinates></Point>",NA,25
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.089031,42.371266</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.129821,42.37948</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.115553,42.370852</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.113658,42.41956</coordinates></Point>",NA,25
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.097761,42.391661</coordinates></Point>",NA,25
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.51917,42.227091</coordinates></Point>",NA,15
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.56299,42.393018</coordinates></Point>",NA,14
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.459299,42.427969</coordinates></Point>",NA,14
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.343376,42.284606</coordinates></Point>",NA,17
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.86041,42.06386</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.953257,42.029297</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.936902,42.079056</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.020044,42.078875</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.019461,42.098239</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.005019,42.081363</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.936317,42.116375</coordinates></Point>",NA,33
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.837382,42.115648</coordinates></Point>",NA,35
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.075302,42.768239</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.190991,42.705977</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.092263,42.777577</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.129464,42.700708</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.684746,41.974103</coordinates></Point>",NA,39
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.878011,42.549601</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.663666,42.615458</coordinates></Point>",NA,20
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.905616,42.51985</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.891541,42.570256</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.166062,42.24741</coordinates></Point>",NA,30
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.40111,42.08954</coordinates></Point>",NA,0
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.246391,42.14702</coordinates></Point>",NA,31
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.33153,42.063949</coordinates></Point>",NA,17
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.398113,42.14022</coordinates></Point>",NA,15
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.032713,42.376566</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.053822,42.408994</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.042982,42.43397</coordinates></Point>",NA,23
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.087025,42.423581</coordinates></Point>",NA,23
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.075842,42.501191</coordinates></Point>",NA,23
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.008978,42.407411</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.021981,42.427915</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.084992,42.370327</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.135006,42.420058</coordinates></Point>",NA,25
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.913297,42.532595</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.929077,42.525175</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.19978,42.195997</coordinates></Point>",NA,30
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.1871,42.224029</coordinates></Point>",NA,30
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.185323,42.268407</coordinates></Point>",NA,30
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.473883,42.082732</coordinates></Point>",NA,12
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.103796,42.31278</coordinates></Point>",NA,2
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.696905,42.026038</coordinates></Point>",NA,34
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.987865,41.99729</coordinates></Point>",NA,36
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.941113,42.24423</coordinates></Point>",NA,34
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.060789,42.374297</coordinates></Point>",NA,26
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.401888,42.348846</coordinates></Point>",NA,14
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.145519,42.155719</coordinates></Point>",NA,32
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.982929,42.379141</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.044187,42.459655</coordinates></Point>",NA,23
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.067082,42.454746</coordinates></Point>",NA,23
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.000528,42.417944</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.039951,42.372327</coordinates></Point>",NA,27
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.083653,42.778599</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.143858,42.656585</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.850031,42.683896</coordinates></Point>",NA,20
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.154051,42.707814</coordinates></Point>",NA,18
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.184311,42.727747</coordinates></Point>",NA,19
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-70.953686,42.637073</coordinates></Point>",NA,21
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.445619,42.685721</coordinates></Point>",NA,13
1,SOCIETY OF SAINT VINCENT DE PAUL IN THE ARCHDIOCESE OF BOSTON,"<Point><coordinates>-71.104784,42.124648</coordinates></Point>",5725530,32
1,SOCIETY OF ST JOHN THE EVANGELIST,"<Point><coordinates>-71.124794,42.37201</coordinates></Point>",NA,26
1,SOCIETY OF SURGERY OF THE ALIMENTARY TRACT FOUNDATION,"<Point><coordinates>-70.839278,42.588133</coordinates></Point>",199391,21
1,SOCIETY OF THE CIN IN THE STATE OF N H,"<Point><coordinates>-71.070416,42.357836</coordinates></Point>",647872,27
1,SOCIETY OF THE DESCENDANTS OF THE COLONIAL CLERGY,"<Point><coordinates>-70.701357,41.970474</coordinates></Point>",0,39
1,SOCIETY OF THE HOLY TRANSFIGURATION MONASTERY INC,"<Point><coordinates>-71.135797,42.322045</coordinates></Point>",NA,29
1,SOCIETY OF THE SONS OF THE REVOLUTION IN THE COMMONWEALTH OF,"<Point><coordinates>-71.146145,42.418251</coordinates></Point>",0,24
1,SOCIETY OF THE WAR OF 1812 IN THE COMMONWEALTH OF MASSACHUSETTS,"<Point><coordinates>-70.745748,42.202442</coordinates></Point>",0,34
1,SOCIETY OF TWO HUNDRED GENTLEMEN SENIOR GOLFERS,"<Point><coordinates>-70.41614,41.65622</coordinates></Point>",429169,40
1,SOCIETY OF WOMEN ENGINEERS,"<Point><coordinates>-71.116439,42.407322</coordinates></Point>",0,25
1,SOCIETY OF WOMEN ENGINEERS,"<Point><coordinates>-71.052954,42.704634</coordinates></Point>",0,20
1,SOCIETY TO BENEFIT EVERYONE INC,"<Point><coordinates>-72.776481,42.510641</coordinates></Point>",0,4
1,SOCIOLOGICAL ABSTRACTS INC,"<Point><coordinates>-71.037261,42.348166</coordinates></Point>",2987239,1
1,SOCKS FOR SIBERIA INC,"<Point><coordinates>-72.137212,42.197394</coordinates></Point>",23869,8
1,SOFAR USA INC,"<Point><coordinates>-70.942039,42.20111</coordinates></Point>",7739,34
1,SOFTWARE ASSURANCE FORUM FOR EXCELLENCE IN CODE,"<Point><coordinates>-71.042178,42.52035</coordinates></Point>",366667,23
1,SOFTWARE QUALITY GROUP OF NEW ENGLAND,"<Point><coordinates>-71.448801,42.378859</coordinates></Point>",0,14
1,SOI INDUSTRY CONSORTIUM INC,"<Point><coordinates>-70.972487,42.520503</coordinates></Point>",376553,21
1,SOJOURN COLLEGIATE MINISTRY INC,"<Point><coordinates>-71.090637,42.345841</coordinates></Point>",NA,28
1,SOJOURNER HOUSE INC,"<Point><coordinates>-71.08742,42.32239</coordinates></Point>",1204599,2
1,SOKCS FOUNDATION INC,"<Point><coordinates>-71.846966,42.274595</coordinates></Point>",0,10
1,SOKOLOW DANCE FOUNDATION INC,"<Point><coordinates>-71.290313,41.942693</coordinates></Point>",12770,17
1,SOL PRODUCTIONS FOUNDATION INC,"<Point><coordinates>-71.328957,42.44205</coordinates></Point>",0,16
1,SOLAR ENERGY BUSINESS ASSOCIATION OF NEW ENGLAND INC,"<Point><coordinates>-71.054848,42.35735</coordinates></Point>",106211,27
1,SOLAR NOW INCORPORATED,"<Point><coordinates>-70.879093,42.567724</coordinates></Point>",3050,21
1,SOLAR TURBINE GROUP INC,"<Point><coordinates>-71.084814,42.36284</coordinates></Point>",10000,26
1,SOLAR TURBINE GROUP INTERNATIONAL,"<Point><coordinates>-71.084814,42.36284</coordinates></Point>",6977,26
1,SOLDIER ON FOUNDATION INC,"<Point><coordinates>-72.683318,42.345639</coordinates></Point>",36850,6
1,SOLDIER ON INC,"<Point><coordinates>-72.695005,42.355481</coordinates></Point>",6326560,6
1,SOLDIER ON OF DELAWARE INC,"<Point><coordinates>-72.695005,42.355481</coordinates></Point>",0,6
1,SOLDIER ON OF TEXAS INC,"<Point><coordinates>-72.695005,42.355481</coordinates></Point>",0,6
1,SOLDIERS FIELD PARK CHILDRENS CENTER CORPORATION,"<Point><coordinates>-71.118044,42.36418</coordinates></Point>",1755805,26
1,SOLI DEO GLORIA INC,"<Point><coordinates>-71.107543,42.338737</coordinates></Point>",0,28
1,SOLID ROCK BAPTIST COMMUNITY CHURCH INC,"<Point><coordinates>-72.584301,42.125529</coordinates></Point>",NA,3
1,SOLID ROCK MINISTRIES,"<Point><coordinates>-70.528906,41.613533</coordinates></Point>",NA,40
1,SOLID WASTE ASSOCIATION OF NORTH AMERICA INC,"<Point><coordinates>-70.602485,41.748067</coordinates></Point>",33633,39
1,SOLIDAGO FOUNDATION,"<Point><coordinates>-72.629101,42.319944</coordinates></Point>",4021920,6
1,SOLIMINE CHARITABLE CORPORATION,"<Point><coordinates>-70.956947,42.482565</coordinates></Point>",24940,22
1,SOLOMON FAMILY CHARITABLEFOUNDATION,"<Point><coordinates>-70.959949,42.454601</coordinates></Point>",3861,22
1,SOLOMON FAMILY FOUNDATION,"<Point><coordinates>-71.275194,42.399335</coordinates></Point>",279236,16
1,SOLOMON SCHECHTER DAY SCHOOL INC,"<Point><coordinates>-71.197077,42.291379</coordinates></Point>",NA,29
1,SOLSOLUTION,"<Point><coordinates>-71.047541,42.348984</coordinates></Point>",0,1
1,SOLSTICE AN INSTITUTE FOR CREATIVE WRITING INC,"<Point><coordinates>-71.234798,42.284424</coordinates></Point>",0,30
1,SOLSTICE FILMS,"<Point><coordinates>-71.35054,42.16375</coordinates></Point>",0,17
